"MSOA11CD","LSOA11CD"
"E02000736","E01003622"
"E02000736","E01003535"
"E02000737","E01003537"
"E02000737","E01003542"
"E02000737","E01003523"
"E02000737","E01003527"
"E02000737","E01003624"
"E02000738","E01003495"
"E02000738","E01003494"
"E02000738","E01003492"
"E02000738","E01003493"
"E02000739","E01003602"
"E02000739","E01003595"
"E02000739","E01003594"
"E02000739","E01003607"
"E02000740","E01003500"
"E02000740","E01003593"
"E02000740","E01003496"
"E02000740","E01003498"
"E02000741","E01003605"
"E02000741","E01003603"
"E02000741","E01003608"
"E02000741","E01003601"
"E02000742","E01003539"
"E02000742","E01003540"
"E02000742","E01003541"
"E02000742","E01003538"
"E02000743","E01003499"
"E02000743","E01003502"
"E02000743","E01003503"
"E02000743","E01003501"
"E02000744","E01003509"
"E02000744","E01003604"
"E02000744","E01003508"
"E02000744","E01003507"
"E02000745","E01003518"
"E02000745","E01003519"
"E02000745","E01003483"
"E02000745","E01003484"
"E02000745","E01003516"
"E02000746","E01003487"
"E02000746","E01003486"
"E02000746","E01003482"
"E02000746","E01003480"
"E02000747","E01033575"
"E02000747","E01033584"
"E02000747","E01033576"
"E02000747","E01003506"
"E02000747","E01033574"
"E02000747","E01033585"
"E02000747","E01003497"
"E02000748","E01003513"
"E02000748","E01003481"
"E02000748","E01003485"
"E02000748","E01003479"
"E02000749","E01003514"
"E02000749","E01003517"
"E02000749","E01003512"
"E02000749","E01003511"
"E02000749","E01003515"
"E02000750","E01003611"
"E02000750","E01033580"
"E02000750","E01033582"
"E02000750","E01033581"
"E02000750","E01033577"
"E02000750","E01003609"
"E02000751","E01003748"
"E02000751","E01003745"
"E02000751","E01003746"
"E02000751","E01003750"
"E02000751","E01003747"
"E02000751","E01003749"
"E02000751","E01003744"
"E02000752","E01003722"
"E02000752","E01003720"
"E02000752","E01003723"
"E02000752","E01003726"
"E02000753","E01003724"
"E02000753","E01003721"
"E02000753","E01003727"
"E02000753","E01003725"
"E02000754","E01003654"
"E02000754","E01003658"
"E02000754","E01003655"
"E02000754","E01003660"
"E02000755","E01003659"
"E02000755","E01003657"
"E02000755","E01003656"
"E02000756","E01003703"
"E02000756","E01003698"
"E02000756","E01003702"
"E02000756","E01003699"
"E02000756","E01003704"
"E02000756","E01003701"
"E02000756","E01003700"
"E02000757","E01003673"
"E02000757","E01003671"
"E02000757","E01003668"
"E02000757","E01003674"
"E02000757","E01003670"
"E02000757","E01003672"
"E02000757","E01003669"
"E02000758","E01003707"
"E02000758","E01003708"
"E02000758","E01003709"
"E02000758","E01003710"
"E02000759","E01003762"
"E02000759","E01003761"
"E02000759","E01003765"
"E02000759","E01003760"
"E02000759","E01003764"
"E02000759","E01003763"
"E02000759","E01003759"
"E02000760","E01003712"
"E02000760","E01003706"
"E02000760","E01003711"
"E02000760","E01003705"
"E02000762","E01003648"
"E02000762","E01003651"
"E02000762","E01003646"
"E02000762","E01003649"
"E02000763","E01003639"
"E02000763","E01003640"
"E02000763","E01003642"
"E02000763","E01003641"
"E02000764","E01003774"
"E02000764","E01003780"
"E02000764","E01003775"
"E02000764","E01003776"
"E02000764","E01003778"
"E02000764","E01003777"
"E02000764","E01003779"
"E02000765","E01003647"
"E02000765","E01003652"
"E02000765","E01003653"
"E02000765","E01003650"
"E02000767","E01003645"
"E02000767","E01003643"
"E02000767","E01003638"
"E02000767","E01003644"
"E02000768","E01003795"
"E02000768","E01003794"
"E02000768","E01003796"
"E02000768","E01003789"
"E02000769","E01003664"
"E02000769","E01003663"
"E02000769","E01003662"
"E02000769","E01033590"
"E02000769","E01033592"
"E02000769","E01003661"
"E02000769","E01003666"
"E02000769","E01003665"
"E02000770","E01003751"
"E02000770","E01003754"
"E02000770","E01003753"
"E02000770","E01003757"
"E02000772","E01003769"
"E02000772","E01003773"
"E02000772","E01003771"
"E02000772","E01003770"
"E02000773","E01003758"
"E02000773","E01003756"
"E02000773","E01003752"
"E02000773","E01003755"
"E02000774","E01003767"
"E02000774","E01003766"
"E02000774","E01003768"
"E02000774","E01003772"
"E02000776","E01003786"
"E02000776","E01003782"
"E02000776","E01003781"
"E02000776","E01003787"
"E02000777","E01003792"
"E02000777","E01003791"
"E02000777","E01003793"
"E02000777","E01003790"
"E02000779","E01003785"
"E02000779","E01003788"
"E02000779","E01003784"
"E02000779","E01003783"
"E02000780","E01003685"
"E02000780","E01003686"
"E02000780","E01003683"
"E02000780","E01033589"
"E02000780","E01003684"
"E02000780","E01033591"
"E02000780","E01003688"
"E02000780","E01003689"
"E02000781","E01003738"
"E02000781","E01003743"
"E02000781","E01003740"
"E02000781","E01003739"
"E02000781","E01003741"
"E02000781","E01003742"
"E02000781","E01003737"
"E02000782","E01003733"
"E02000782","E01003730"
"E02000782","E01003732"
"E02000782","E01003729"
"E02000782","E01003728"
"E02000783","E01003734"
"E02000783","E01003731"
"E02000783","E01003736"
"E02000783","E01003735"
"E02000784","E01003797"
"E02000784","E01003801"
"E02000784","E01003800"
"E02000784","E01003799"
"E02000784","E01003803"
"E02000784","E01003798"
"E02000784","E01003802"
"E02000785","E01003849"
"E02000785","E01003860"
"E02000785","E01003847"
"E02000785","E01003851"
"E02000785","E01003846"
"E02000785","E01003864"
"E02000786","E01003854"
"E02000786","E01003853"
"E02000786","E01003858"
"E02000786","E01003852"
"E02000786","E01003857"
"E02000786","E01003855"
"E02000786","E01003856"
"E02000787","E01003863"
"E02000787","E01003865"
"E02000787","E01033571"
"E02000787","E01033570"
"E02000787","E01003862"
"E02000787","E01003848"
"E02000787","E01003861"
"E02000788","E01003807"
"E02000788","E01003804"
"E02000788","E01003808"
"E02000788","E01003809"
"E02000788","E01003859"
"E02000789","E01003874"
"E02000789","E01003875"
"E02000789","E01003873"
"E02000789","E01003878"
"E02000790","E01003872"
"E02000790","E01003866"
"E02000790","E01003871"
"E02000790","E01003868"
"E02000791","E01003876"
"E02000791","E01003879"
"E02000791","E01003821"
"E02000791","E01003877"
"E02000792","E01003893"
"E02000792","E01003895"
"E02000792","E01003894"
"E02000792","E01003892"
"E02000793","E01003907"
"E02000793","E01003906"
"E02000793","E01003905"
"E02000793","E01003908"
"E02000793","E01003909"
"E02000794","E01003910"
"E02000794","E01003870"
"E02000794","E01003867"
"E02000794","E01003869"
"E02000795","E01003816"
"E02000795","E01003805"
"E02000795","E01003817"
"E02000795","E01003806"
"E02000796","E01003841"
"E02000796","E01003840"
"E02000796","E01003845"
"E02000796","E01003842"
"E02000796","E01003844"
"E02000796","E01003843"
"E02000797","E01003882"
"E02000797","E01003883"
"E02000797","E01003897"
"E02000797","E01003896"
"E02000798","E01003903"
"E02000798","E01003898"
"E02000798","E01003901"
"E02000798","E01003900"
"E02000798","E01003904"
"E02000798","E01003902"
"E02000798","E01003899"
"E02000799","E01003884"
"E02000799","E01003881"
"E02000799","E01003880"
"E02000799","E01003885"
"E02000800","E01003818"
"E02000800","E01003820"
"E02000800","E01003819"
"E02000801","E01003811"
"E02000801","E01003891"
"E02000801","E01003890"
"E02000801","E01003812"
"E02000802","E01003810"
"E02000802","E01003815"
"E02000802","E01003814"
"E02000802","E01003813"
"E02000803","E01003829"
"E02000803","E01003831"
"E02000803","E01003832"
"E02000803","E01003828"
"E02000803","E01003833"
"E02000803","E01003830"
"E02000804","E01003886"
"E02000804","E01003887"
"E02000804","E01003888"
"E02000804","E01003889"
"E02000805","E01003837"
"E02000805","E01003839"
"E02000805","E01003834"
"E02000805","E01003838"
"E02000805","E01003836"
"E02000805","E01003835"
"E02000806","E01003825"
"E02000806","E01003822"
"E02000806","E01003824"
"E02000806","E01003826"
"E02000806","E01003823"
"E02000806","E01003827"
"E02000807","E01004054"
"E02000807","E01004029"
"E02000807","E01004053"
"E02000807","E01004055"
"E02000807","E01004032"
"E02000808","E01003929"
"E02000808","E01003934"
"E02000808","E01003927"
"E02000808","E01003939"
"E02000808","E01003935"
"E02000809","E01004027"
"E02000809","E01032640"
"E02000809","E01032637"
"E02000809","E01032646"
"E02000809","E01032834"
"E02000809","E01032638"
"E02000809","E01003976"
"E02000809","E01032803"
"E02000810","E01004023"
"E02000810","E01003975"
"E02000810","E01004028"
"E02000810","E01003978"
"E02000810","E01004022"
"E02000812","E01003941"
"E02000812","E01003938"
"E02000812","E01003979"
"E02000812","E01003942"
"E02000812","E01003981"
"E02000812","E01003940"
"E02000813","E01004034"
"E02000813","E01004031"
"E02000813","E01004033"
"E02000813","E01004030"
"E02000813","E01004036"
"E02000814","E01004060"
"E02000814","E01004059"
"E02000814","E01004056"
"E02000814","E01004057"
"E02000814","E01004058"
"E02000815","E01032720"
"E02000815","E01003937"
"E02000815","E01003936"
"E02000815","E01003943"
"E02000816","E01004037"
"E02000816","E01003977"
"E02000816","E01004043"
"E02000816","E01004042"
"E02000816","E01004038"
"E02000817","E01003987"
"E02000817","E01004035"
"E02000817","E01004024"
"E02000817","E01003986"
"E02000818","E01003994"
"E02000818","E01003961"
"E02000818","E01032722"
"E02000818","E01003960"
"E02000819","E01004044"
"E02000819","E01004039"
"E02000819","E01004041"
"E02000819","E01004040"
"E02000819","E01003980"
"E02000820","E01032719"
"E02000820","E01003999"
"E02000820","E01003992"
"E02000820","E01003995"
"E02000820","E01032639"
"E02000820","E01003998"
"E02000821","E01003971"
"E02000821","E01003966"
"E02000821","E01003974"
"E02000821","E01003968"
"E02000821","E01003964"
"E02000822","E01003970"
"E02000822","E01003967"
"E02000822","E01003973"
"E02000822","E01003963"
"E02000822","E01003972"
"E02000823","E01003997"
"E02000823","E01003993"
"E02000823","E01003991"
"E02000823","E01003923"
"E02000823","E01003969"
"E02000824","E01003983"
"E02000824","E01003990"
"E02000824","E01004007"
"E02000824","E01003989"
"E02000824","E01003988"
"E02000825","E01004012"
"E02000825","E01003912"
"E02000825","E01004011"
"E02000825","E01004013"
"E02000825","E01004014"
"E02000826","E01003916"
"E02000826","E01003925"
"E02000826","E01003918"
"E02000826","E01003911"
"E02000826","E01003917"
"E02000827","E01003922"
"E02000827","E01003919"
"E02000827","E01003926"
"E02000827","E01003921"
"E02000827","E01003924"
"E02000827","E01003920"
"E02000828","E01032805"
"E02000828","E01004067"
"E02000828","E01004008"
"E02000828","E01004010"
"E02000829","E01004006"
"E02000829","E01004003"
"E02000829","E01003984"
"E02000829","E01004004"
"E02000829","E01004005"
"E02000830","E01004052"
"E02000830","E01004050"
"E02000830","E01003914"
"E02000830","E01003915"
"E02000830","E01003913"
"E02000831","E01004065"
"E02000831","E01004061"
"E02000831","E01004062"
"E02000831","E01004066"
"E02000831","E01004063"
"E02000832","E01004068"
"E02000832","E01004000"
"E02000832","E01004019"
"E02000832","E01004001"
"E02000832","E01004064"
"E02000833","E01004049"
"E02000833","E01004047"
"E02000833","E01004048"
"E02000833","E01004045"
"E02000833","E01004051"
"E02000834","E01003953"
"E02000834","E01003955"
"E02000834","E01004046"
"E02000834","E01004015"
"E02000834","E01004021"
"E02000835","E01004020"
"E02000835","E01004002"
"E02000835","E01004016"
"E02000835","E01004017"
"E02000836","E01003952"
"E02000836","E01003954"
"E02000836","E01004071"
"E02000836","E01003956"
"E02000836","E01004072"
"E02000837","E01004074"
"E02000837","E01004073"
"E02000837","E01004069"
"E02000837","E01004070"
"E02000837","E01004075"
"E02000838","E01003958"
"E02000838","E01004018"
"E02000838","E01003949"
"E02000838","E01003950"
"E02000838","E01003957"
"E02000839","E01003948"
"E02000839","E01003951"
"E02000839","E01003945"
"E02000839","E01003947"
"E02000839","E01003946"
"E02000840","E01004185"
"E02000840","E01004184"
"E02000840","E01004125"
"E02000840","E01004189"
"E02000840","E01004183"
"E02000841","E01004128"
"E02000841","E01004126"
"E02000841","E01004124"
"E02000841","E01004123"
"E02000841","E01004129"
"E02000842","E01004131"
"E02000842","E01004134"
"E02000842","E01004130"
"E02000842","E01004135"
"E02000842","E01004136"
"E02000843","E01004169"
"E02000843","E01004188"
"E02000843","E01004186"
"E02000843","E01004164"
"E02000843","E01004166"
"E02000844","E01004165"
"E02000844","E01004127"
"E02000844","E01004167"
"E02000844","E01004163"
"E02000844","E01004187"
"E02000845","E01004193"
"E02000845","E01004195"
"E02000845","E01004117"
"E02000845","E01004121"
"E02000845","E01004192"
"E02000846","E01004145"
"E02000846","E01004144"
"E02000846","E01004147"
"E02000846","E01004146"
"E02000847","E01004194"
"E02000847","E01004190"
"E02000847","E01004116"
"E02000847","E01004191"
"E02000847","E01004122"
"E02000847","E01004196"
"E02000848","E01004119"
"E02000848","E01004118"
"E02000848","E01004132"
"E02000848","E01004115"
"E02000848","E01004133"
"E02000849","E01004176"
"E02000849","E01004172"
"E02000849","E01004173"
"E02000849","E01004171"
"E02000849","E01004175"
"E02000850","E01004080"
"E02000850","E01004082"
"E02000850","E01004081"
"E02000850","E01004078"
"E02000850","E01004079"
"E02000850","E01004076"
"E02000850","E01004077"
"E02000851","E01004137"
"E02000851","E01004149"
"E02000851","E01004142"
"E02000851","E01004141"
"E02000851","E01004140"
"E02000852","E01004103"
"E02000852","E01004139"
"E02000852","E01004168"
"E02000852","E01004101"
"E02000852","E01004138"
"E02000853","E01004159"
"E02000853","E01004161"
"E02000853","E01004143"
"E02000853","E01004160"
"E02000853","E01004148"
"E02000854","E01004097"
"E02000854","E01004100"
"E02000854","E01004098"
"E02000854","E01004102"
"E02000854","E01004099"
"E02000855","E01004157"
"E02000855","E01004112"
"E02000855","E01004111"
"E02000855","E01004120"
"E02000855","E01004110"
"E02000856","E01004174"
"E02000856","E01004087"
"E02000856","E01004178"
"E02000856","E01004170"
"E02000856","E01004179"
"E02000857","E01004156"
"E02000857","E01004152"
"E02000857","E01004158"
"E02000857","E01004155"
"E02000857","E01004162"
"E02000858","E01004182"
"E02000858","E01004088"
"E02000858","E01004086"
"E02000858","E01004083"
"E02000858","E01004089"
"E02000859","E01004180"
"E02000859","E01004104"
"E02000859","E01004177"
"E02000859","E01004107"
"E02000859","E01004181"
"E02000860","E01004151"
"E02000860","E01004090"
"E02000860","E01004096"
"E02000860","E01004153"
"E02000860","E01004150"
"E02000861","E01004105"
"E02000861","E01004154"
"E02000861","E01004106"
"E02000861","E01004092"
"E02000861","E01004091"
"E02000863","E01004085"
"E02000863","E01004109"
"E02000863","E01004084"
"E02000863","E01004108"
"E02000864","E01004223"
"E02000864","E01004222"
"E02000864","E01004224"
"E02000864","E01004226"
"E02000865","E01004198"
"E02000865","E01004201"
"E02000865","E01004199"
"E02000865","E01004197"
"E02000866","E01004228"
"E02000866","E01004230"
"E02000866","E01004232"
"E02000866","E01004234"
"E02000866","E01004233"
"E02000867","E01032764"
"E02000867","E01004225"
"E02000867","E01004231"
"E02000867","E01004229"
"E02000867","E01032784"
"E02000867","E01032765"
"E02000868","E01004203"
"E02000868","E01004204"
"E02000868","E01004202"
"E02000868","E01004200"
"E02000869","E01004314"
"E02000869","E01004311"
"E02000869","E01004315"
"E02000869","E01004318"
"E02000870","E01004263"
"E02000870","E01004259"
"E02000870","E01004266"
"E02000870","E01004260"
"E02000871","E01004236"
"E02000871","E01004238"
"E02000871","E01004237"
"E02000871","E01004235"
"E02000871","E01004239"
"E02000872","E01004313"
"E02000872","E01004312"
"E02000872","E01004317"
"E02000872","E01004316"
"E02000873","E01004261"
"E02000873","E01032786"
"E02000873","E01004262"
"E02000873","E01032785"
"E02000873","E01004264"
"E02000874","E01032787"
"E02000874","E01004209"
"E02000874","E01004207"
"E02000874","E01004212"
"E02000875","E01004241"
"E02000875","E01004267"
"E02000875","E01004242"
"E02000875","E01004268"
"E02000875","E01004240"
"E02000876","E01004206"
"E02000876","E01004211"
"E02000876","E01004205"
"E02000876","E01004208"
"E02000877","E01004271"
"E02000877","E01004273"
"E02000877","E01004270"
"E02000877","E01004269"
"E02000877","E01004272"
"E02000878","E01004306"
"E02000878","E01004308"
"E02000878","E01004310"
"E02000878","E01004307"
"E02000878","E01004309"
"E02000879","E01004289"
"E02000879","E01004287"
"E02000879","E01004290"
"E02000879","E01004283"
"E02000880","E01004323"
"E02000880","E01004324"
"E02000880","E01004326"
"E02000880","E01004322"
"E02000881","E01004246"
"E02000881","E01004245"
"E02000881","E01004248"
"E02000881","E01004249"
"E02000882","E01004284"
"E02000882","E01004286"
"E02000882","E01004288"
"E02000882","E01004285"
"E02000883","E01004250"
"E02000883","E01004244"
"E02000883","E01004247"
"E02000883","E01004243"
"E02000884","E01004319"
"E02000884","E01032767"
"E02000884","E01032766"
"E02000884","E01004321"
"E02000884","E01004325"
"E02000885","E01004305"
"E02000885","E01004300"
"E02000885","E01004304"
"E02000885","E01004298"
"E02000886","E01004251"
"E02000886","E01004255"
"E02000886","E01004258"
"E02000886","E01004254"
"E02000887","E01004256"
"E02000887","E01004252"
"E02000887","E01004257"
"E02000887","E01004253"
"E02000888","E01004301"
"E02000888","E01004303"
"E02000888","E01032769"
"E02000888","E01004302"
"E02000888","E01032768"
"E02000889","E01004296"
"E02000889","E01004294"
"E02000889","E01004295"
"E02000889","E01004292"
"E02000890","E01004297"
"E02000890","E01004291"
"E02000890","E01004293"
"E02000891","E01032780"
"E02000891","E01032779"
"E02000891","E01032778"
"E02000891","E01032777"
"E02000891","E01004221"
"E02000891","E01032776"
"E02000891","E01004219"
"E02000891","E01004215"
"E02000893","E01004217"
"E02000893","E01004216"
"E02000893","E01004214"
"E02000893","E01004218"
"E02000894","E01032775"
"E02000894","E01004275"
"E02000894","E01032783"
"E02000894","E01004276"
"E02000894","E01004281"
"E02000894","E01004274"
"E02000895","E01004356"
"E02000895","E01004350"
"E02000895","E01004351"
"E02000895","E01004357"
"E02000895","E01004349"
"E02000896","E01004354"
"E02000896","E01004352"
"E02000896","E01004358"
"E02000896","E01004359"
"E02000896","E01004353"
"E02000897","E01004386"
"E02000897","E01004385"
"E02000897","E01004384"
"E02000897","E01004389"
"E02000897","E01004390"
"E02000898","E01004355"
"E02000898","E01004413"
"E02000898","E01004415"
"E02000898","E01004360"
"E02000898","E01004416"
"E02000899","E01004414"
"E02000899","E01004417"
"E02000899","E01004361"
"E02000899","E01004451"
"E02000899","E01004452"
"E02000900","E01004456"
"E02000900","E01004450"
"E02000900","E01004454"
"E02000900","E01004455"
"E02000900","E01004453"
"E02000901","E01004381"
"E02000901","E01004388"
"E02000901","E01004383"
"E02000901","E01004380"
"E02000901","E01004379"
"E02000901","E01004387"
"E02000902","E01004343"
"E02000902","E01004418"
"E02000902","E01004344"
"E02000902","E01004419"
"E02000902","E01004382"
"E02000903","E01004403"
"E02000903","E01004400"
"E02000903","E01004398"
"E02000903","E01004399"
"E02000903","E01004402"
"E02000904","E01004348"
"E02000904","E01004345"
"E02000904","E01004378"
"E02000904","E01004377"
"E02000905","E01004342"
"E02000905","E01004462"
"E02000905","E01004460"
"E02000905","E01004347"
"E02000905","E01004346"
"E02000906","E01004396"
"E02000906","E01004457"
"E02000906","E01004458"
"E02000906","E01004459"
"E02000906","E01004463"
"E02000907","E01004407"
"E02000907","E01004469"
"E02000907","E01004471"
"E02000907","E01004470"
"E02000907","E01004410"
"E02000907","E01004464"
"E02000908","E01004391"
"E02000908","E01004393"
"E02000908","E01004404"
"E02000908","E01004401"
"E02000908","E01004461"
"E02000909","E01004466"
"E02000909","E01004468"
"E02000909","E01004467"
"E02000909","E01004412"
"E02000909","E01004465"
"E02000910","E01004411"
"E02000910","E01004409"
"E02000910","E01004443"
"E02000910","E01004447"
"E02000910","E01004406"
"E02000910","E01004408"
"E02000911","E01004392"
"E02000911","E01004394"
"E02000911","E01004397"
"E02000911","E01004444"
"E02000911","E01004446"
"E02000912","E01004445"
"E02000912","E01004395"
"E02000912","E01004448"
"E02000912","E01004449"
"E02000912","E01004421"
"E02000913","E01004366"
"E02000913","E01004364"
"E02000913","E01004363"
"E02000913","E01004367"
"E02000913","E01004368"
"E02000914","E01004405"
"E02000914","E01033153"
"E02000914","E01004423"
"E02000914","E01004365"
"E02000914","E01004420"
"E02000915","E01004439"
"E02000915","E01004362"
"E02000915","E01004436"
"E02000915","E01004437"
"E02000915","E01004442"
"E02000916","E01004422"
"E02000916","E01004425"
"E02000916","E01004424"
"E02000916","E01004426"
"E02000916","E01004427"
"E02000917","E01004370"
"E02000917","E01004369"
"E02000917","E01004372"
"E02000917","E01004432"
"E02000917","E01004435"
"E02000918","E01004334"
"E02000918","E01004333"
"E02000918","E01004440"
"E02000918","E01004441"
"E02000918","E01004438"
"E02000919","E01004376"
"E02000919","E01004373"
"E02000919","E01004371"
"E02000919","E01004375"
"E02000919","E01004374"
"E02000920","E01004434"
"E02000920","E01004430"
"E02000920","E01004429"
"E02000920","E01004336"
"E02000920","E01004428"
"E02000921","E01004341"
"E02000921","E01004338"
"E02000921","E01004337"
"E02000921","E01004335"
"E02000921","E01004340"
"E02000921","E01004339"
"E02000922","E01004330"
"E02000922","E01004329"
"E02000922","E01004328"
"E02000922","E01004327"
"E02000922","E01004331"
"E02000922","E01004332"
"E02000923","E01004560"
"E02000923","E01004582"
"E02000923","E01004566"
"E02000923","E01004583"
"E02000924","E01033098"
"E02000924","E01033100"
"E02000924","E01004563"
"E02000924","E01004564"
"E02000924","E01033132"
"E02000924","E01004567"
"E02000924","E01004562"
"E02000925","E01004540"
"E02000925","E01004539"
"E02000925","E01004584"
"E02000925","E01004577"
"E02000926","E01033101"
"E02000926","E01004580"
"E02000926","E01004579"
"E02000926","E01004581"
"E02000926","E01033099"
"E02000926","E01033133"
"E02000927","E01004590"
"E02000927","E01004592"
"E02000927","E01004565"
"E02000927","E01004591"
"E02000928","E01004608"
"E02000928","E01004607"
"E02000928","E01004606"
"E02000928","E01004604"
"E02000928","E01004605"
"E02000929","E01004541"
"E02000929","E01004537"
"E02000929","E01004535"
"E02000929","E01004538"
"E02000930","E01004536"
"E02000930","E01004585"
"E02000930","E01004552"
"E02000930","E01004534"
"E02000930","E01004588"
"E02000931","E01004556"
"E02000931","E01004554"
"E02000931","E01004586"
"E02000931","E01004589"
"E02000931","E01004587"
"E02000932","E01004602"
"E02000932","E01033093"
"E02000932","E01004511"
"E02000932","E01004509"
"E02000932","E01033135"
"E02000932","E01004609"
"E02000933","E01004639"
"E02000933","E01004506"
"E02000933","E01004640"
"E02000933","E01004641"
"E02000933","E01004638"
"E02000934","E01004508"
"E02000934","E01004551"
"E02000934","E01004514"
"E02000934","E01004515"
"E02000934","E01004510"
"E02000935","E01004574"
"E02000935","E01004576"
"E02000935","E01004575"
"E02000935","E01004568"
"E02000936","E01004501"
"E02000936","E01004505"
"E02000936","E01004507"
"E02000936","E01004503"
"E02000936","E01004500"
"E02000937","E01004557"
"E02000937","E01004558"
"E02000937","E01004619"
"E02000937","E01004559"
"E02000937","E01004553"
"E02000938","E01004645"
"E02000938","E01004572"
"E02000938","E01004643"
"E02000938","E01004642"
"E02000938","E01004644"
"E02000939","E01004478"
"E02000939","E01004550"
"E02000939","E01004477"
"E02000939","E01004555"
"E02000939","E01004479"
"E02000940","E01004601"
"E02000940","E01004513"
"E02000940","E01004600"
"E02000940","E01004494"
"E02000941","E01004621"
"E02000941","E01004620"
"E02000941","E01004493"
"E02000941","E01004623"
"E02000941","E01004512"
"E02000941","E01004627"
"E02000942","E01004629"
"E02000942","E01004499"
"E02000942","E01004502"
"E02000942","E01004504"
"E02000942","E01004596"
"E02000942","E01004594"
"E02000943","E01004542"
"E02000943","E01004472"
"E02000943","E01004544"
"E02000943","E01004474"
"E02000943","E01004476"
"E02000944","E01004631"
"E02000944","E01004633"
"E02000944","E01004630"
"E02000944","E01004628"
"E02000945","E01004573"
"E02000945","E01004571"
"E02000945","E01004569"
"E02000945","E01004570"
"E02000946","E01004497"
"E02000946","E01004496"
"E02000946","E01004495"
"E02000946","E01004622"
"E02000946","E01004624"
"E02000947","E01004593"
"E02000947","E01004595"
"E02000947","E01004597"
"E02000947","E01004598"
"E02000947","E01004599"
"E02000948","E01004483"
"E02000948","E01004486"
"E02000948","E01004484"
"E02000948","E01004480"
"E02000948","E01004475"
"E02000948","E01004473"
"E02000949","E01004549"
"E02000949","E01004545"
"E02000949","E01004543"
"E02000949","E01004546"
"E02000949","E01004625"
"E02000949","E01004626"
"E02000950","E01004634"
"E02000950","E01004637"
"E02000950","E01004632"
"E02000950","E01004635"
"E02000950","E01004636"
"E02000951","E01004488"
"E02000951","E01004548"
"E02000951","E01004481"
"E02000951","E01004547"
"E02000952","E01004487"
"E02000952","E01004485"
"E02000952","E01004482"
"E02000952","E01004489"
"E02000953","E01004491"
"E02000953","E01004492"
"E02000953","E01004498"
"E02000953","E01004490"
"E02000954","E01004618"
"E02000954","E01004611"
"E02000954","E01004612"
"E02000954","E01004532"
"E02000955","E01004531"
"E02000955","E01004610"
"E02000955","E01004533"
"E02000955","E01004613"
"E02000956","E01004616"
"E02000956","E01004615"
"E02000956","E01004617"
"E02000956","E01004614"
"E02000957","E01004525"
"E02000957","E01004529"
"E02000957","E01004527"
"E02000957","E01004528"
"E02000957","E01004526"
"E02000957","E01004530"
"E02000958","E01004523"
"E02000958","E01004520"
"E02000958","E01004518"
"E02000958","E01004519"
"E02000958","E01004516"
"E02000959","E01004521"
"E02000959","E01004524"
"E02000959","E01004522"
"E02000959","E01004517"
"E02000960","E01004649"
"E02000960","E01004724"
"E02000960","E01004647"
"E02000960","E01004730"
"E02000961","E01004648"
"E02000961","E01004646"
"E02000961","E01004711"
"E02000961","E01004650"
"E02000961","E01004710"
"E02000962","E01004726"
"E02000962","E01004729"
"E02000962","E01004725"
"E02000962","E01004651"
"E02000962","E01004728"
"E02000963","E01004720"
"E02000963","E01004721"
"E02000963","E01004718"
"E02000963","E01004719"
"E02000963","E01004722"
"E02000964","E01004674"
"E02000964","E01004723"
"E02000964","E01004678"
"E02000964","E01004677"
"E02000964","E01004675"
"E02000964","E01004679"
"E02000965","E01004676"
"E02000965","E01004707"
"E02000965","E01004708"
"E02000965","E01004706"
"E02000965","E01004756"
"E02000966","E01004705"
"E02000966","E01004703"
"E02000966","E01033608"
"E02000966","E01004701"
"E02000966","E01033600"
"E02000966","E01004709"
"E02000967","E01004712"
"E02000967","E01004727"
"E02000967","E01004660"
"E02000967","E01004659"
"E02000968","E01033605"
"E02000968","E01033601"
"E02000968","E01033604"
"E02000968","E01033603"
"E02000968","E01033602"
"E02000968","E01004670"
"E02000968","E01033598"
"E02000968","E01004702"
"E02000969","E01032512"
"E02000969","E01004754"
"E02000969","E01004757"
"E02000969","E01004755"
"E02000969","E01032513"
"E02000970","E01004762"
"E02000970","E01004717"
"E02000970","E01004716"
"E02000970","E01004713"
"E02000970","E01004714"
"E02000971","E01004658"
"E02000971","E01004657"
"E02000971","E01004662"
"E02000971","E01004661"
"E02000971","E01004663"
"E02000972","E01004765"
"E02000972","E01033595"
"E02000972","E01033596"
"E02000972","E01004763"
"E02000972","E01004715"
"E02000973","E01004653"
"E02000973","E01004654"
"E02000973","E01004656"
"E02000973","E01033606"
"E02000973","E01033607"
"E02000973","E01004760"
"E02000974","E01004684"
"E02000974","E01033593"
"E02000974","E01033594"
"E02000974","E01004680"
"E02000974","E01004686"
"E02000974","E01004683"
"E02000975","E01004697"
"E02000975","E01004694"
"E02000975","E01004681"
"E02000975","E01004700"
"E02000975","E01004682"
"E02000976","E01004699"
"E02000976","E01004652"
"E02000976","E01004695"
"E02000976","E01004693"
"E02000976","E01004698"
"E02000976","E01004696"
"E02000977","E01004761"
"E02000977","E01004735"
"E02000977","E01004734"
"E02000977","E01004736"
"E02000978","E01004690"
"E02000978","E01004691"
"E02000978","E01004689"
"E02000978","E01004687"
"E02000978","E01004692"
"E02000978","E01004688"
"E02000979","E01004748"
"E02000979","E01004733"
"E02000979","E01004744"
"E02000979","E01004732"
"E02000979","E01004731"
"E02000980","E01004747"
"E02000980","E01004745"
"E02000980","E01004743"
"E02000980","E01004740"
"E02000980","E01004746"
